stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"de:08216:31918:0:2","Iffezheim Festhalle","48.8210340871542","8.14192549451485","0382","","","Parent31918"
"de:08216:31919:0:1","Iffezheim Bruchweg","48.8164441269563","8.14632723940765","0382","","","Parent31919"
"de:08216:31919:0:2","Iffezheim Bruchweg","48.8164441269563","8.14632723940765","0382","","","Parent31919"
"de:08216:31966:0:1","Ottenau Badener Brücke","48.7927778710545","8.33009559710556","0371","","","Parent31966"
"de:08216:31966:0:2","Ottenau Badener Brücke","48.7923813661659","8.32974525414471","0371","","","Parent31966"
"de:08216:31971:0:1","Scheuern Schafhofweg","48.7577668474709","8.34488186668423","0370","","","Parent31971"
"de:08216:31971:0:2","Scheuern Schafhofweg","48.758477493081","8.34450457426485","0370","","","Parent31971"
"de:08216:31977:0:1","Sinzheim Turnhalle","48.7606093695903","8.16871325629103","0480","","","Parent31977"
"de:08216:31977:0:2","Sinzheim Turnhalle","48.7599935034482","8.16852461008134","0480","","","Parent31977"
"de:08216:31978:0:1","Sinzheim Krone","48.7580274186953","8.16610814196672","0480","","","Parent31978"
"de:08216:31979:0:1","Sinzheim Katholische Kirche","48.7616101359658","8.16450015760792","0480","","","Parent31979"
"de:08216:31980:0:1","Sinzheim Goethestraße","48.7569673591423","8.17058175208226","0480","","","Parent31980"
"de:08216:31981:0:1","Sinzheim Fa. Wolman","48.7675491852377","8.17103989287722","0480","","","Parent31981"
"de:08216:31981:0:2","Sinzheim Fa. Wolman","48.7677801011834","8.17103989287722","0480","","","Parent31981"
"de:08216:31982:0:1","Sinzheim Matthäuskirche","48.7649142999057","8.16617102403661","0480","","",""
"de:08216:31983:0:1","Müllhofen","48.7444285334424","8.13898800353537","0480","","","Parent31983"
"de:08216:31983:0:2","Müllhofen","48.7446536320546","8.13822443554377","0480","","","Parent31983"
"de:08216:31984:1:1","Rauental Bischweierer Str.","48.8564383573698","8.24823212525236","0361","","","Parent31984"
"de:08216:31984:1:2","Rauental Bischweierer Str.","48.8564028946733","8.24818720948814","0361","","","Parent31984"
"de:08216:31985:0:1","Rastatt Rauentaler Straße","48.8606523289266","8.23197261860753","0361","","","Parent31985"
"de:08216:31985:0:2","Rastatt Rauentaler Straße","48.8607114283893","8.23113718539318","0361","","","Parent31985"
"de:08216:31986:1:1","Rastatt Niederbühler Tor","48.8499068870386","8.21093407465052","0361","","","Parent31986"
"de:08216:31986:1:2","Rastatt Niederbühler Tor","48.8498773309376","8.21081729366357","0361","","","Parent31986"
"de:08216:31987:1:2","Rastatt Lützowerstraße","48.8502556477122","8.2070982683868","0361","","","Parent31987"
"de:08216:31988:0:1","Rastatt Kehler Straße","48.8520644352847","8.20372060291804","0361","","","Parent31988"
"de:08216:31988:0:2","Rastatt Kehler Straße","48.8519403048927","8.20363077138961","0361","","","Parent31988"
"de:08216:31989:0:1","Rastatt Industriestraße","48.8561546550947","8.22090537430564","0361","","","Parent31989"
"de:08216:31989:0:2","Rastatt Industriestraße","48.8562019389189","8.22084249223574","0361","","","Parent31989"
